title,author,status,from_cache
Füür ond Flamme,,quota_guard_reached,false
Die Abenteuer des kleinen Schuhmachers Lapitch,,quota_guard_reached,false
Arlo und Spot,,quota_guard_reached,false
Zoomania,,quota_guard_reached,false
Ein Mann namens Ove,,quota_guard_reached,false
The danish girl,,quota_guard_reached,false
Folge meiner Stimme,,quota_guard_reached,false
Der grosse Sommer,,quota_guard_reached,false
Die Winzlinge Operation Zuckerdose,,quota_guard_reached,false
Birnenkuchen mit Lavendel,,quota_guard_reached,false
Ein ganzes halbes Jahr,,quota_guard_reached,false
Mother's day,,quota_guard_reached,false
Gotthard - Fortschritt um jeden Preis,,quota_guard_reached,false
Liebe zwischen den Meeren,,quota_guard_reached,false
Lou Andreas-Salomé,,quota_guard_reached,false
Nous trois ou rien,,quota_guard_reached,false
Inferno,,quota_guard_reached,false
Findet Dorie,,quota_guard_reached,false
Das kalte Herz,,quota_guard_reached,false
Frantz,,quota_guard_reached,false
Magnus,,quota_guard_reached,false
Vor der Morgenröte,,quota_guard_reached,false
Unterwegs mit Jacqueline,,quota_guard_reached,false
Voll verkatert,,quota_guard_reached,false
Der kleine Prinz,Antoine de Saint-Exupéry,quota_guard_reached,false
Phantastische Tierwesen,,quota_guard_reached,false
Ein Lied für Nour,Hany Abu-Assad,quota_guard_reached,false
Eine Geschichte von Liebe und Finsternis,Natalie Portmann,quota_guard_reached,false
Die Zeit der Frauen,Leena Yadav,quota_guard_reached,false
Florence Foster Jenkins,Stephen Frears,quota_guard_reached,false
Marie Curie,Marie Noelle,quota_guard_reached,false
Ballerina,Eric Summer,quota_guard_reached,false
Mein Leben als Zucchini,Barras Claude,quota_guard_reached,false
Elle,Verhoeven Paul,quota_guard_reached,false
Silvesterchlausen,Rickenmann Thomas,quota_guard_reached,false
Fences,Denzel Washington,quota_guard_reached,false
"La La Land Für alle, die zu träumen wagen",Ryan Gosling,quota_guard_reached,false
Die Häschenschule,,quota_guard_reached,false
unerhört jenisch,,quota_guard_reached,false
Jahrhundertfrauen,,quota_guard_reached,false
Wie im Himmel,,quota_guard_reached,false
Ostwind3,,quota_guard_reached,false
"Der Engländer, der auf den Hügel stieg und von einem",,quota_guard_reached,false
Ein Sack voll Murmeln - Un sac de billes,,quota_guard_reached,false
Die Dschungelhelden,,quota_guard_reached,false
Petterson und Findus,,quota_guard_reached,false
Petterson und Findus,,quota_guard_reached,false
Eddies erster Winter,,quota_guard_reached,false
Zugvögel,,quota_guard_reached,false
Der Schneemann,,quota_guard_reached,false
Paddington 2,,quota_guard_reached,false
Shana,Nino Jacusso,quota_guard_reached,false
PapaMoll,,quota_guard_reached,false
Papa Moll,,quota_guard_reached,false
Ferdinand geht stierisch ab,,quota_guard_reached,false
Der seidene Faden,,quota_guard_reached,false
Die tollkühne Hexe,,quota_guard_reached,false
Di chli Häx,,quota_guard_reached,false
S’Bloch,,quota_guard_reached,false
Lady Bird,,quota_guard_reached,false
Call me by your name,,quota_guard_reached,false
"Mein Freund, die Giraffe",,quota_guard_reached,false
"Rudolf, der schwarze Kater",,quota_guard_reached,false
Die Sch’tis in Paris,,quota_guard_reached,false
La mélodie,,quota_guard_reached,false
Early man,,quota_guard_reached,false
Hidden Figures,,quota_guard_reached,false
Der Buchladen der Florence Green,,quota_guard_reached,false
More than honey,,quota_guard_reached,false
Die grüne Lüge,,quota_guard_reached,false
Bohemian Rhapsody,,quota_guard_reached,false
A STAR IS BORN,,quota_guard_reached,false
Der Hunderjährige der aus dem Fenster stieg und,Felix Herngren,quota_guard_reached,false
Wolkenbruch,,quota_guard_reached,false
The true cost - Der Preis der Mode,,quota_guard_reached,false
Fack Ju Göthe 2,,quota_guard_reached,false
Fack ju Göhte 3,Bora Dagtekin,quota_guard_reached,false
Fack ju Göhte,Bora Dagtekin,quota_guard_reached,false
Ice Age 1,,quota_guard_reached,false
COCO „Lebendiger als das Leben“,,quota_guard_reached,false
Polo Hoffer und die Schmetterband,,quota_guard_reached,false
Pink Floyd Live at Pompeii,,quota_guard_reached,false
Zwingli,Stefan Haupt,quota_guard_reached,false
Die Abenteuer von Tim und Struppi,,quota_guard_reached,false
Tim und Struppi_Double Edition,,quota_guard_reached,false
Dällenbach Kari,,quota_guard_reached,false
Tim und Struppi,,quota_guard_reached,false
Billy Elliot „I will dance“,,quota_guard_reached,false
Harry Potter und der Gefangene von Askaban,Joanne K. Rowling,quota_guard_reached,false
Little women,,quota_guard_reached,false
Lion,,quota_guard_reached,false
Rocketman,,quota_guard_reached,false
The Peanut Butter Falcon,Taylor Nilson,quota_guard_reached,false
Green Book,Viggo Mortensen,quota_guard_reached,false
Parasite,Bong Joon Ho,quota_guard_reached,false
Roma,,quota_guard_reached,false
Cow Spiracy,,quota_guard_reached,false
Gandhi & Lawrance von Arabien,,quota_guard_reached,false
Catching Fire,Francis Lawrence,quota_guard_reached,false
Into the wild,,quota_guard_reached,false
Das System Milch,,quota_guard_reached,false
Jojo Rabbit,Taika Waititi,quota_guard_reached,false
Bruno Manser,,quota_guard_reached,false
Moskau einfach,Micha Lewinsky,quota_guard_reached,false
Dynastie KNIE: 100 Jahre Nationalcircus,Katrin Renz,quota_guard_reached,false
Le Mans 66,,quota_guard_reached,false
Demokrat Läppli,,quota_guard_reached,false
PRINCE „Sign the Times“,,quota_guard_reached,false
Cars 3 - Evolution,Disney,quota_guard_reached,false
tschik,,quota_guard_reached,false
Die grosse Dick & Doof Sammelbox,,quota_guard_reached,false
Die schönste Zeit unseres Leben,Nicolas Bedos,quota_guard_reached,false
Monsieur Claude 2,,quota_guard_reached,false
APOLLO 11,,quota_guard_reached,false
Briefe von Felix -auf Safarie-,,quota_guard_reached,false
Traffic -Macht des Kartells-,,quota_guard_reached,false
Der Patriot,,quota_guard_reached,false
Die Dunkelste Stunde,,quota_guard_reached,false
"Gott, Du kannst ein Arsch sein",,quota_guard_reached,false
Die Kinder des Monsieur Mathieu,,quota_guard_reached,false
The Father,,quota_guard_reached,false
The Last Duell,,quota_guard_reached,false
Fly,,quota_guard_reached,false
Christiane F. - Wir Kinder vom Bahnhof Zoo,,quota_guard_reached,false
Spider-Man - No Way Home,,quota_guard_reached,false
Die Schule der magischen Tiere,,quota_guard_reached,false
Sing 2 - Die Show deines Lebens,,quota_guard_reached,false
James Bond - Keine Zeit zu sterben,,quota_guard_reached,false
Jurassic World - Ein neues Zeitalter,Andres Dresen,quota_guard_reached,false
Rabiye Kurnaz gegen George W. Bush,Laila Stieler,quota_guard_reached,false
Minions auf der Suche nach dem Mini-Boss,,quota_guard_reached,false
Redeeming Love - Die Liebe ist stark,Francine Rivers,quota_guard_reached,false
Wunderschön,Karoline Herfurt,quota_guard_reached,false
Elvis,Baz Luhrmann,quota_guard_reached,false
The Imitation Game - Ein streng geheimes Leben,,quota_guard_reached,false
Der Fuchs und das Mädchen,Luc Jacquet,quota_guard_reached,false
Oppenheimer,Christopher Nolan,quota_guard_reached,false
Pingu - S’Bescht 1,,quota_guard_reached,false
De chli rot Traktor - Band 010 - S’Härdöpfelsackränne,,quota_guard_reached,false
Die chlini Prinzässin - Abentüür im Schloss,,quota_guard_reached,false
Chlini Prinzässin - Spass im Schnee,,quota_guard_reached,false
De Füürweehrmaa Sämi - Die spannendste Gschichte 3,,quota_guard_reached,false
Prinzessin Lillifee,,quota_guard_reached,false
Lauras Stern,,quota_guard_reached,false
Alvin und die Chipmunks - Road Trip,,quota_guard_reached,false
Philip Maloney - No.15,Roger Graf,quota_guard_reached,false
Philip Maloney - No.09,Roger Graf,quota_guard_reached,false
Philip Maloney - No.11,Roger Graf,quota_guard_reached,false
Die drei ??? - Der geheime Schlüssel - Band 119,Alfred Hitchcock,quota_guard_reached,false
Die drei ??? - Der schwarze Skorpion - Band 120,Alfred Hitchcock,quota_guard_reached,false
Die drei ??? - Gekaufte Spieler - Band 055,Alfred Hitchcock,quota_guard_reached,false
Lose ond lache,Peter Eggenberger,quota_guard_reached,false
Grimms Märchen No. 1,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 2,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 3,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 4,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 5,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 6,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 7,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 8,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 9,Gebrüder Grimm,quota_guard_reached,false
Grimms Märchen No. 10,Gebrüder Grimm,quota_guard_reached,false
Blaue Wunder,Kürthy von Ildiko,quota_guard_reached,false
Die Tagebücher einer Nanny,Emma McLaughlin,quota_guard_reached,false
Die Kastratin,Iny Lorentz,quota_guard_reached,false
Vermiss mein nicht,Cecilia Ahern,quota_guard_reached,false
Der Geschichtenerzähler oder das Geheimnis des,Izzy Joel ben,quota_guard_reached,false
Die drei Musketiere,Alexandre Dumas,quota_guard_reached,false
Huckleberry Finns Abenteuer,Mark Twain,quota_guard_reached,false
Oliver Twist,Charles Dickens,quota_guard_reached,false
Die drei ??? - Die Villa der Toten - Band 114,Alfred Hitchcock,quota_guard_reached,false
Millie auf Mallorca,Dagmar Chidolue,quota_guard_reached,false
Lapislazuli im Auge des Bären,Volker Krappen,quota_guard_reached,false
Das Haushörbuch der Narren und Schelme,Verlag Gerstenberg,quota_guard_reached,false
Wer war das? Abenteurer und Entdecker 1,Schulz-Reiss Christine,quota_guard_reached,false
Der geschenkte Gaul,Hildegard Knef,quota_guard_reached,false
"Taschi, mein kleiner Freund",Fienberg Anna und Barbara,quota_guard_reached,false
Champagner für alle!,Martina Wimmer,quota_guard_reached,false
Lola Löwenherz rettet die Ziegen,Isabel Abedi,quota_guard_reached,false
Fünf Freunde - Band 004 - als Retter in der Not,Enid Blyton,quota_guard_reached,false
Kasperlitheater - Band 008 - De Giizgnäpper im,Jörg Schneider,quota_guard_reached,false
Kasperlitheater - Band 017 - De Gfröörli gaat go,Jörg Schneider,quota_guard_reached,false
Bevor ich sterbe,Jenny Downham,quota_guard_reached,false
Mondscheinmädchen,Ori Shwarzman,quota_guard_reached,false
Die Bücherdiebin,Markus Zusak,quota_guard_reached,false
"Maria, ihm schmeckts nicht!",Jan Weiler,quota_guard_reached,false
S brav Tüüfeli,Schneider Jörg u. Moser E.,quota_guard_reached,false
Pippi Langstrumpf,Astrid Lindgren,quota_guard_reached,false
Hörbe mit dem grossen Hut,Otfried Preussler,quota_guard_reached,false
Karlsson fliegt wieder,Astrid Lindgren,quota_guard_reached,false
Karlsson vom Dach,Astrid Lindgren,quota_guard_reached,false
Meuterei auf der Bounty,Eberhard Alexander-Burgh,quota_guard_reached,false
Die Zauberorgel,Schneider Jörg u. Moser E.,quota_guard_reached,false
Familienpackung,Susanne Fröhlich,quota_guard_reached,false
Vrenelis Gärtli,Anna Trauffer Krohn Tim,quota_guard_reached,false
Irische Elfenmärchen,Gebrüder Grimm,quota_guard_reached,false
Cupido,Jilliane Hoffman,quota_guard_reached,false
Die drei ??? - Band 123 - Fussballfieber,Alfred Hitchcock,quota_guard_reached,false
Fünf Freunde - Band 080 - und das gefährliche,Enid Blyton,quota_guard_reached,false
Fünf Freunde - Band 078 - und die Piraten-Bande,Enid Blyton,quota_guard_reached,false
Fünf Freunde - Band 077 - und das unheimliche,Enid Blyton,quota_guard_reached,false
Fünf Freunde - Band 076 - und das Geheimnis des,Enid Blyton,quota_guard_reached,false
Fünf Freunde - Band 079 - und das Rätsel des,Enid Blyton,quota_guard_reached,false
TKKG - Band 158 - Trainer unter Verdacht,Stefan Wolf,quota_guard_reached,false
TKKG - Band 005 - Das Phantom auf dem Feuerstuhl,Stefan Wolf,quota_guard_reached,false
TKKG - Band 159 - Böses Spiel im Sommercamp,Stefan Wolf,quota_guard_reached,false
TKKG - Band 006 - Angst in der 9a,Stefan Wolf,quota_guard_reached,false
TKKG - Band 004 - Das Paket mit dem Totenkopf,Stefan Wolf,quota_guard_reached,false
Die drei ??? - Band 121 - Spur ins Nichts,Alfred Hitchcock,quota_guard_reached,false
Die Tatarin,Iny Lorentz,quota_guard_reached,false
Ich bin dann mal weg,Hape Kerkeling,quota_guard_reached,false
Tochter des Meeres,Metin Arditi,quota_guard_reached,false
Die Seidenweberin,Ursula Niehaus,quota_guard_reached,false
Ich hab dich im Gefühl,Cecilia Ahern,quota_guard_reached,false
Bibi Blocksberg - Band 027 - Die verhexte Hitparade,Anette Herzog,quota_guard_reached,false
TKKG - Band 163 - Die Makler-Mafia,Stefan Wolf,quota_guard_reached,false
TKKG - Band 164 - Operation Hexen-Graffiti,Stefan Wolf,quota_guard_reached,false
All die ungesagten Worte,Marc Levy,quota_guard_reached,false
Die kleine Alice,Lewis Carrell,quota_guard_reached,false
Mörderische Tage,Andreas Franz,quota_guard_reached,false
Fisherman's Friend,Ingrid Noll,quota_guard_reached,false
Die drei ??? - Band 137 - Pfad der Angst,Alfred Hitchcock,quota_guard_reached,false
TKKG - Band 015 - Ufos in Bad Finkenstein,Stefan Wolf,quota_guard_reached,false
Allein in der Wildnis,Gary Paulsen,quota_guard_reached,false
Das magische Messer,Philip Pullmann,quota_guard_reached,false
Das Bernstein Teleskop,Philip Pullmann,quota_guard_reached,false
Die drei ??? - Band 130 - Der Fluch des Drachen,Alfred Hitchcock,quota_guard_reached,false
TKKG - Band 125 - Der Mörder aus einer anderen Zeit,Stefan Wolf,quota_guard_reached,false
TKKG - Band 161 - Ein Yeti in der Millionenstadt,Stefan Wolf,quota_guard_reached,false
TKKG - Band 128 - Die Gehilfen des Terrors,Stefan Wolf,quota_guard_reached,false
Fünf Freunde - Band 085 - und der verschwundene,Enid Blyton,quota_guard_reached,false
Ursus und Nadeschkin Zugabe,Urs Wehrli,quota_guard_reached,false
Mörderische Geschichten,Mitra Devi,quota_guard_reached,false
"Ein Mann, ein Fjord",Hape Kerkeling,quota_guard_reached,false
Der kleine Erziehungsratgeber,Axel Hacke,quota_guard_reached,false
"Sorry, wir haben die Landebahn verfehlt",Stephan Orth,quota_guard_reached,false
"Vo Ärbet, Gsang ond Liebi, CD 3",Walter Rotach,quota_guard_reached,false
Lust auf Medizin,Christian Weymayr,quota_guard_reached,false
Die Zeitdetektive - Band 017 - Alexander der Grosse,Fabian Lenk,quota_guard_reached,false
Die rote Zora und ihre Bande,Kurt Held,quota_guard_reached,false
Fünf Freunde - Band 087 - und das rätselhafte Sternbild,Enid Blyton,quota_guard_reached,false
Voll verliebt im Tor,Ulrike Bliefert,quota_guard_reached,false
Bibi Blocksberg - Band 032 - als Prinzessin,Elfie Donnelly,quota_guard_reached,false
Die drei ??? - Band 142 - Tödliches Eis,Alfred Hitchcock,quota_guard_reached,false
Die Zeitdetektive - Band 004 - Das Teufelskraut,Fabian Lenk,quota_guard_reached,false
Der Seewolf,Jack London,quota_guard_reached,false
Hitzewelle,Ragde Anne B.,quota_guard_reached,false
Achtung Baby!,Michael Mittermeier,quota_guard_reached,false
Was die Seele krank macht und was sie heilt,Thomas Schäfer,quota_guard_reached,false
Der Halb-Marathon-Mann,Rolf Bläsing,quota_guard_reached,false
Die drei ??? - Band 132 - Spuk im Netz,Alfred Hitchcock,quota_guard_reached,false
"Philip Maloney - Sammelbox No. 36, 37, 38, 39, 40",Roger Graf,quota_guard_reached,false
Die drei ??? - Band 138 - Die geheime Treppe,Alfred Hitchcock,quota_guard_reached,false
Die wilden Hühner - Band 006 - und das Leben,Cornelia Funke,quota_guard_reached,false
Sams Wal,Katherine Scholes,quota_guard_reached,false
Fünf Freunde - Band 086 - und die verbotenen Blüten,Enid Blyton,quota_guard_reached,false
Die Zeitdetektive - Band 005 - Geheimnis um,Fabian Lenk,quota_guard_reached,false
Die Zeitdetektive - Band 003 - Das Grab des Dschingis,Fabian Lenk,quota_guard_reached,false
Wo die Löwen weinen,Heinrich Steinfest,quota_guard_reached,false
Lackschaden,Susanne Fröhlich,quota_guard_reached,false
Holzbei-Housi und Nasepööggen-Anni,Markus Michel,quota_guard_reached,false
Die drei ??? - Band 135 - Fluch des Piraten,Alfred Hitchcock,quota_guard_reached,false
Fünf Freunde - Band 088 - und das Gespenst von,Enid Blyton,quota_guard_reached,false
TKKG - Band 072 - Taschengeld für ein Gespenst,Stefan Wolf,quota_guard_reached,false
Dork Diaries Nikkis (nicht ganz so) fabelhafte Welt,Rachel Russell,quota_guard_reached,false
Wer war Sitting Bull?,Nina Schindler,quota_guard_reached,false
Die wilden Küken - Band 003 - Endlich Ferien,Thomas Schmid,quota_guard_reached,false
Bibi Blocksberg - Band 097 - Überraschung für Mama,Elfie Donnelly,quota_guard_reached,false
Die Zeitdetektive - Band 021 - Der Schwur der Samurai,Fabian Lenk,quota_guard_reached,false
Die drei ??? - Band 131 - Haus des Schreckens,Alfred Hitchcock,quota_guard_reached,false
Die Zeitdetektive - Band 022 - Der falsche König,Fabian Lenk,quota_guard_reached,false
TKKG - Band 146 - Nonstop in die Raketenfalle,Stefan Wolf,quota_guard_reached,false
