title,author
Das (kleine) Böse Buch: Jetzt noch gefährlicher!,"Myst, Magnus"
Das (kleine) Böse Buch,"Myst, Magnus"
Gregs Tagebuch - Band 017 - Voll aufgedreht!,"Kinney, Jeff"
Boy 7,"Mous, Mirjam"
"Orte, an denen ich geweint habe (wegen dir)","Bourne, Holly"
Catching feelings,"Licht, Kira"
Dunbridge Academy - Anytime - Band 003,"Sprinz, Sarah"
The Cousins,"McManus, Karen M."
The sun is also a star,"Yoon, Nicola"
Nothing more to tell,"McManus, Karen M."
You will be the death of me,"McManus, Karen M."
Lost,"McGinnis, Mindy"
Cursed Worlds … erwacht das Licht,"Fischer, Rena"
Dornen der Hoffnung,"Graßhoff, Marie"
Blühender Verrat,"Graßhoff, Marie"
"Mein Freund, das Einhorn",Tino
Sternenschweif - Band 73 -Das Einhorn aus der Steinzeit,"Chapman, Linda"
Sterneschweif - Band 74 - Hilfe für Flocke,"Kessel, Carola von"
Sternenschweif - Band 75 - Das Regenbogen-Einhorn,"Scheller, Anne"
die drei ??? Kids - Bücherhelden - Rätselhafte,"Blanck, Ulf"
die drei ??? Kids - Bücherhelden - Die Räuberjagd,"Blanck, Ulf"
Die drei ??? Kids - Band 94 - Falsche Vampire,"Blanck, Ulf"
Die drei ??? Kids - Band 95 - Geheime Zeichen,"Pfeiffer, Boris"
"Beast Quest - Band 065 - Serpio, Eis des Schreckens","Blade, Adam"
Ponyhof Apfelblüte - Band 21 - Doppeltes Glück für Juli,"Young, Pippa"
Die drei !!! - Bücherhelden - Elfenzauber,"Ambach, Jule"
Die drei !!! - Bücherhelden - Alarm in der Schule,"Ambach, Jule"
Der kleine Drache Kokosnuss - Dinosaurier,"Siegner, Ingo"
Der kleine Drache Kokosnuss - Hokuspokus!,"Siegner, Ingo"
Globi - Band 096 - bei den Yaks,"Koller, Boni"
Globi - Band 073 - beim Roten Kreuz,"Schmid, Heiri"
Globi - Band 015 - treibt Sport,"Lips, Robert"
Globi - Band 047 - im Wilden Westen,"Heinzer, Peter"
Hexe Lilli superstark,Knister
Papa Moll - Band 018 - auf Fahrradtour,
Papa Moll - Band 023 - auf Schatzsuche,"Lendenmann, Jürg"
Der kleine Seehund findet einen Freund,"Taube, Anna"
"Achtung, Feuerwehr im Einsatz!","Neubauer, Annette"
Die Olchis finden einen Schatz und andere krötige,"Dietl, Erhard"
Tiptoi - Sicher im Straßenverkehr,"Wandrey, Guido"
"Das Mädchen, das den Sturm ruft","Lackey Olson, Lindsay"
Elena - Gegen alle Hindernisse,"Neuhaus, Nele"
Elena - Sommer der Entscheidung,"Neuhaus, Nele"
Elena - Schatten über dem Turnier,"Neuhaus, Nele"
Zeiten des Umbruchs,"Bellmonte, Carmen"
Die Frauen aus der Marktgasse,"Lamballe, Marie"
Eine Million Dollar,"Meier, Carlo"
Blossom,"Cadan, Amelia"
Die wilden Hühner - Fuchsalarm,"Funke, Cornelia"
Die Wilden Hühner,"Funke, Cornelia"
Das Geheimnis der Oaktree-Farm,"Neuhaus, Nele"
"Andere Länder, andere Küsse","Ullrich, Hortense"
Sternenschimmer,"Winter, Kim"
Vision,"Alonso, Ana"
Zeiten der Sehnsucht,"Bellmonte, Carmen"
Zeiten des Wandels,"Bellmonte, Carmen"
"Wie die Saat, so die Ernte","Leon, Donna"
Der Feind,"Brand, Christine"
Atlas - Die Geschichte von Pa Salt,"Riley, Lucinda"
"Das Band, das uns hält","Haruf, Kent"
Ever since - I need you,Kennedy Elle
Madame le Commissaire und die Villa der Frauen,"Martin, Pierre"
Lajos und der Weltenbaum,"Schneeberger, Andrea"
Das Kind in den Wellen,"Bussi, Michel"
"Tiefes, dunkles Blau","Kobler, Seraina"
Nachtschein,"Kobler, Seraina"
Santo Fiore - Band 3 -,"Riepp, Antonia"
Troubadour,"Walker, Martin"
Mord im Bernina Express,"Gurt, Philipp"
Bretonischer Ruhm,"Bannalec, Jean-Luc"
Mörderfinder – Mit den Augen des Opfers,"Strobel, Arno"
Fliegende Ärzte - Aufbruch ins Outback,"Haran, Elizabeth"
Der Bruder,"Brand, Christine"
Blind,"Brand, Christine"
Mörderland (4),"Faber, Kim"
Blutland (3),"Faber, Kim"
Todland (2),"Faber, Kim"
Vermächtnis der Dunkelheit,"Roberts, Nora"
Dunkle Verbindungen,"Ribeiro, Gil"
Zeiten der Versöhnung,"Bellmonte, Carmen"
Pfoten vom Tisch!,"Kerkeling, Hape"
"Zerbrich uns, nicht","Kneidl, Laura"
"Vergiss uns, nicht","Kneidl, Laura"
6 Tote,"Bennett, Michael"
Paw Patrol - Die Fellfreunde auf Dino-Mission!,"De Lon, Nora"
Bibi Blocksberg - Das wilde Schlittenrennen,"Gürtler, Stephan"
Globi - Bans 97 - Globis neue Abenteuer im,"Lendenmann, Jürg"
Die drei ??? Kids - Band 097 - Die Fragezeichen-Falle,"Pfeiffer, Boris"
Die drei ??? Kids - Band 096 - Der Schrottkönig,"Blanck, Ulf"
1000 Gefahren Junior - Ein tierisch guter Plan,"Lenk, Fabian"
1000 Gefahren Junior - Chaos beim Korallenfest,"Lenk, Fabian"
Die drei !!! - Bücherhelden - Tatort Baumhaus,"Ambach, Jule"
Die 3 !!! - Bücherhelden - Rettet die Einhörner!,"Ambach, Jule"
Der Monsterjäger-Club – Gruselparty in der,THiLO
Die 3 ??? Kids - Feuerwehr Alarm,"Blanck, Ulf"
Bibi und Tina - Fohlen vermisst!,"Flechsig, Dorothea"
Sternenschweif - Bücherhelden - Der geheime See,"Chapman, Linda"
Petronella Apfelmus - Schneeballschlacht und,"Städing, Sabine"
1000 Gefahren Junior - Der Fluch der bösen Fee,"Lenk, Fabian"
Papa Moll - Band 36 - im Campingfieber,"Pierig, Mirjam"
Der mutigste Wikinger der Welt,"Lenk, Fabian"
Willkommen auf Ponyhof Apfelblüte,"Young, Pippa"
Eine ponystarke Freundschaft,"Giebken, Sabine"
Globine - Band 8 - und der Heissluftballon,"Glättli, Samuel"
Fünf Freunde Junior - Unser Timmy ist der Beste,"Blyton, Enid"
"Fünf Freunde Junior - Timmy, der Meisterdetektiv","Blyton, Enid"
Fünf Freunde Junior - Das Geburtstags-Abenteuer,"Blyton, Enid"
Lego Ninjago - Die Macht des Spiels,
LEGO® NINJAGO® – Die Magie der neuen Welt,
TKKG Junior - vergifteter Wald,"Haas, Christine"
TKKG Junior - Geisterspuk im Internat,"Vogel, Kirsten"
Heartstopper - Boy trifft Boy,"Oseman, Alice"
Heartstopper Volume 2,"Oseman, Alice"
Loveless,"Oseman, Alice"
Solitaire,"Oseman, Alice"
Creepy Chronicles 1 – Bloß nicht den Kopf verlieren!,"Dudli, Sergio"
"Creepy Chronicles – Vorsicht, Halsabschneider!","Dudli, Sergio"
Dragon Ninjas - Der Drache des Wassers,"Petrowitz, Michael"
Die drei ??? - Drehbuch der Täuschung,"Buchna, Hendrik"
Rocky Beach Crimes - Mord unter Palmen,"Boyd, Evelyn"
Rocky Beach Crime -Tödliche Törtchen,"Erlhoff, Kari"
Rocky Beach Crime - Eiskalter Rausch,"Boyd, Evelyn"
Die drei !!! - Sushi-Sabotage,"Sol, Mira"
Die drei !!! - Gefahr im Smart Home,"Erlhoff, Kari"
Die drei !!! - Tatort Tierarztpraxis,"Heger, Ann-Katrin"
ONE OF US IS BACK,"McManus, Karen M."
Here with me,"Young, Samantha"
Two Lives to Rise (Breaking Waves 2),"Moninger, Kristina"
One Second to Love - breaking waves,"Moninger, Kristina"
The Ruby Circle - All unsere Geheimnisse,"Hoch, Jana"
"Flowers & Bones, Band 1: Tag der Seelen (Limitierte","Grauer, Sandra"
Leselöwe - Geschichten für mutige Jungs,
Leserabe - En Fall für den t-Rex,"Klein, Martin"
Der Trip – Du hast dich frei gefühlt. Bis er dich fand.,"Strobel, Arno"
Böses Licht,"Poznanski, Ursula"
Wagner,"Skördeman, Gustaf"
Das Therapiezimmer,"Molloy, Aimee"
Feuer auf den Bergen,"Casagrande, Romina"
Das Glück im Sternbild Zebra,"Laurain, Antoine"
Fridas Köchin,"Etcheves, Florencia"
Abschied auf Italienisch,"Bonetto, Andrea"
Ihr zweiter Tod,"Brown, Sandra"
"Der Satsuma-Komplex oder Der Tag, an dem Gary zum","Mortimer, Bob"
Sankt Galler Spitzen,"DiPorreta, Luca"
Die Frauen von Capri - im blauen Meer der Tage (1),"Riepp, Antonia"
Die Uhrmacherin - Im Sturm der Zeit (1),"Dahinden, Claudia"
Die letzte Nacht,"Slaughter, Karin"
Der Sündenbock (25),"Child, Lee"
Verderben,"Smirnoff, Karin"
KRYO – Die Verheißung (1),"Ivanov, Petra"
Bruch - ein dunkler Ort,"Goldammer, Frank"
One of the Girls,"Clarke, Lucy"
Als Großmutter im Regen tanzte,"Teige, Trude"
Das leise Platzen unserer Träume,"Lohmann, Eva"
Tochter des Marschlands,"Hartman, Virginia"
Alma und Zina,"Walser, Doris"
So weit der Fluss uns trägt,"Read, Shelley"
A slow fire burning,"Hawkins, Paula"
Kommissar Jennerwein darf nicht sterben,"Maurer, Jörg"
Fräulein vom Amt - Der Tote im Kurhaus,"Blum, Charlotte"
Im Glanz der Macht,"Benedikt, Caren"
Fräulein Gold - Band 6 - Die Lichter der Stadt,"Stern, Anne"
It starts with us – Nur noch einmal und für immer,"Hoover, Colleen"
Die verlorene Tochter,"Lane, Soraya"
Das Feuer im Bootshaus,"Ohlsson, Kristina"
"Die Köchin - Alte Hoffnung, neue Wege (3)","Durst-Benning, Petra"
Heimwärts,"Morton, Kate"
Vielleicht der schönste Sommer,"Holmgren, Eleonore"
Nachts erzähle ich dir alles,"Landsteiner, Anika"
Das Licht zwischen den Schatten,"Beck, Michaela"
NACHT,Yrsa Sigurardttir
Vatermal,"Öziri, Necati"
Die spürst du nicht,"Glattauer, Daniel"
22 Bahnen,"Wahl, Caroline"
Die Formel der Hoffnung,"Cullen, Lynn"
Das Haus,"Maron, Monika"
Lighthouse Bookshop,"Gosling, Sharon"
Die Nacht der Zugvögel,"Lefteri, Christy"
Miss Bly und die Wette gegen Jules Verne,"Bast, Eva-Maria"
Yoga Town,"Speck, Daniel"
Die Löffelliste,"Imboden, Blanca"
Nebelblau,"Alsterdal, Tove"
Eine Familie in Berlin - Ursula und die Farben der,"Renk, Ulrike"
Düstergrab (6),"Fölck, Romy"
"Nur eine Lüge – Zwei Familien, eine tödliche Verbindung","Stehn, Malin"
Das Chaos eines Augenblicks,"Hunter, Becky"
Papierkinder,"Kröhn, Julia"
Unheilvolle Provence,"Lagrange, Pierre"
Das Gästezimmer,"Michallon, Clémence"
Witwenwald (2),"Jansson, Anna"
"Und wir tanzen, und wir fallen","Newman, Catherine"
Zwischen Welten,"Zeh, Juli"
Stranded - die Insel,"Goodwin, Sarah"
Für immer ein Teil von dir,"Hoover, Colleen"
Tief im Schatten,"Sten, Viveca"
Das Glück hat seine Zeit,"Adéby, Aybmi"
Nur für dein Leben,"Coben, Harlan"
Lake Paradise – Ein Ort für Träume,"Inusa, Manuela"
Das Leuchten der Blätter,"Koelle, Patricia"
Sonnenblüte - Band 3,"Roberts, Nora"
Lake Paradise – Wo Herzen sich begegnen,"Inusa, Manuela"
Apfelmädchen (1),"Martin, Tina N."
Scheintod,"Boije af Gennäs, Louise"
Feuerrache,"Boije af Gennäs, Louise"
Todesstrich,"Brand, Christine"
Rachesommer 1,"Gruber, Andreas"
Rachefrühling (4),"Gruber, Andreas"
Rachewinter,"Gruber, Andreas"
Racheherbst 2,"Gruber, Andreas"
Gregs Tageguch: -Band 005- Geht’s noch?,"Kinney, Jeff"
Mein Lotta-Leben - Band 16 - Das letzte Eichhorn,"Pantermüller, Alice"
Mein Lotta-Leben - Band 07 - und täglich grüßt der,"Pantermüller, Alice"
Mein Lotta-Leben - Band 11 - volle Kanne Koala,"Pantermüller, Alice"
Was zur Hölle?!,"Wirbeleit, Patrick"
Hexe Lilli - und der Elfenzauber,Knister
Hexe Lilli - und der magische Tierzauber,Knister
Bibi & Tina - der mysteriöse Fremde,"Gürtler, Stephan"
Petronella Apfelmus - Burggespenst und Hexensümpfe,"Städing, Sabine"
Gregs Tagebuch -Band 18- Kein Plan von nix,"Kinney, Jeff"
Die Uhrmacherin - Schicksalsstunden (2),"Dahinden, Claudia"
Escape Room Adventskalender. Die Lebkuchenspur,"Eich, Eva"
Alles vom Räuber Hotzenplotz,
Walter Däng Klax Brumm,"Krause, Selina"
There With You - Band 2,"Young, Samantha"
"King-Kong, das Fußballschwein","Boie, Kirsten"
Leselöwen 1. Klasse - Ein Detektiv für alle Fälle,"Foshag, Christina"
Jakob von Gunten,"Walser, Robert"
Die Hafenärztin - Ein Leben für die Hoffnung der,"Engel, Henrike"
Lost in Fuseta,"Ribeiro, Gil"
Der stille Vogel,"Mohlin, Peter"
Die vermisste Tochter,"Lane, Soraya"
Spur der Schatten,"Ribeiro, Gil"
Alea Aquarius - Der Gesang der Wale,"Stewner, Tanya"
Schatten; Der Pakt,"Parvela, Timo"
Die schönsten Erstlesegeschichten für clevere Jungs,
Das Magische Baumhaus junior - Gefahr für das,"Osborne, Mary Pope"
Das Magische Baumhaus junior - Das Geheimnis der,"Osborne, Mary Pope"
Das magische Baumhaus junior - suche nach dem,"Osborne, Mary Pope"
Das magische Baumhaus junior - Die rätselhafte Mumie,"Osborne, Mary Pope"
Die drei ??? Kids - Einarmige Banditen,"Blanck, Ulf"
Das Haus des Schicksals (3),"Bordoli, Ladina"
Ich geh doch nicht mit jedem mit!,"Geisler, Dagmar"
Spirit Animals - Band 007 - Der Zauber befreit,"Lu, Marie"
If this gets out,"Gonzales, Sophie"
Monster,"Neuhaus, Nele"
Mädchenfeuer,"Jansson, Anna"
Gewittermann,"Martin, Tina N."
Die Entführung,"Grisham, John"
Geiger,"Skördeman, Gustaf"
Niniago- Die Meister der dunklen Magie,"Farshtey, Greg"
Das Portal,"Parvela, Timo"
Das Haus der Wiederkehr,"Moyes, Jojo"
Eine Familie in Berlin - Ulla und die Wege der Liebe (3),"Renk, Ulrike"
The Ruby Circle - Band 2 - All unsere Lügen,"Hoch, Jana"
Never be my enemy - Band 2,"Corell, Kate"
Mondblüte (1),"Roberts, Nora"
Wunderkind,"Smirnoff, Karin"
Mein Bruder,"Smirnoff, Karin"
Azzurro mortale,"Bonetto, Andrea"
Yours truly,"Jimenez, Abby"
Kaiserwald,"Jonuleit, Anja"
Neunzehn Stufen,"Brown, Millie Bobby"
Und Großvater atmete mit den Wellen,"Teige, Trude"
Die Spiele,"Thome, Stephan"
Bruch - In eisigen Nächten,"Goldammer, Frank"
Der Ausflug - Nur einer kehrt zurück,"Kvensler, Ulf"
Tod schwarze Nacht,"Gray, Jules"
Oxen. Pilgrim,"Jensen, Jens Henrik"
Stummer Schrei (1),"Dahl, Arne"
Das kleine Haus am Sonnenhang,"Capus, Alex"
Krummes Holz,"Linhof, Julja"
Annas Lied,"Koppel, Benjamin"
Alles im Grünen oder Wie ich die Kette der,"Penzkofer, Filiz"
Der Pakt der Frauen,"Kröhn, Julia"
Die Halbwertszeit von Glück,"Pelt, Louise"
"Was geht, Annegret?","Bloom, Franka"
Vielleicht die letzte Liebe,"Moritz, Rainer"
Der heimliche Beobachter,"Unger, Lisa"
Die Uhrmacherin – Tage voller Geheimnisse (3),"Dahinden, Claudia"
Season Sisters – Frühlingsgeheimnisse,"Helford, Anna"
Zeit der Schwestern,"Huthmacher, Tanja"
Späte Ernte,"Wellemin, Nicole"
Hoffnung auf eine glückliche Zukunft,"Hauptmann, Gaby"
When in Rome,"Adams, Sarah"
Danzig - Tage des Aufbruchs Bd. 1,"Sellnick, Hilke"
Wären wir Vögel am Himmel,"Litteken, Erin"
Das Resort,"Goodwin, Sarah"
Hildur – die Spur im Fjord,"Rämö, Satu"
Mörderfinder – Stimme der Angst,"Strobel, Arno"
Nostalgia Siciliana,"Di Stefano, Patrizia"
Tödlicher Duft,"Anour, René"
KRYO – Die Versuchung,"Ivanov, Petra"
Eine Fingerkuppe Freiheit,"Zwerina, Thomas"
Die Entflammten,"Meier, Simone"
Die Zeit im Sommerlicht,"Laestadius, Ann-Helén"
Wie Inseln im Licht,"Gänsler, Franziska"
Mayfair House,"Hay, Alex"
Spur der Finsternis,"Roberts, Nora"
Spiel auf Leben und Tod,"Blum, Charlotte"
Blutsbande,"French, Nicci"
Die Burg,"Poznanski, Ursula"
Verraten,"Adler-Olsen, Jussi"
Hildur – Das Grab im Eis,"Rämö, Satu"
Die Stickerin,"Schriber, Margrit"
Blinde Tunnel,"Alsterdal, Tove"
Puppenblut (3),"Jansson, Anna"
Eine Familie in Berlin - Fine und die Zeit der Veränderung,"Renk, Ulrike"
Vermisst - Der Fall Anna,"Brand, Christine"
Bündnerfleisch,"Gurt, Philipp"
Bündner Irrlichter (1),"Gurt, Philipp"
Flowers and Bones - Kuss der Catrina,"Grauer, Sandra"
How to make friends with the dark,"Glasgow, Kathleen"
You'd be Home Now,"Glasgow, Kathleen"
"Ziemlich hohe Berge, mein Dream-Team und ich","Hoßfeld, Dagmar"
Golden Horses - Ein Seelenpferd für immer,"Brooke, Lauren"
Golden Horses - Gemeinsam dem Horizont entgegen,"Brooke, Lauren"
Golden Horses - Freundschaft im Herzen,"Brooke, Lauren"
Dark Sigils - Wie die Dunkelheit befiehlt,"Benning, Anna"
Dark Sigils – Wen das Schicksal betrügt,"Benning, Anna"
Always You,"Young, Samantha"
Three Tides to Stay,"Moninger, Kristina"
"Tauron, Hufe des Zorns","Blade, Adam"
Kiki legt los!,"Gehm, Franziska"
Die drei ??? Kids - Tatort Skater-Park - Band 84,"Blanck, Ulf"
Mein dicker fetter Zombie-Goldfisch,"O'Hara, Mo"
Professor Plumbums Bleistift - Mumien-Alarm!,"Hundertschnee, Nina"
"Hilfe, meine Lehrerin ist ein Gorilla","Haas, Meike"
Die drei !!! - Das Konfetti-Komplott -Band 82,"von Vogel, Maja"
Wo geht der Astronaut aufs Klo?,"Schmitt, Petra Maria"
Der kleine Siebenschläfer - Ein Rucksack voller,"Bohlmann, Sabine"
Ein Jahr mit Maus und Eichhorn,"Andres, Kristina"
Mein Lotta Leben - Band 20 - Immer dem Panda nach,"Pantermüller, Alice"
Mein Lotta Leben - Band 19 - Hier taucht der Papagei,"Pantermüller, Alice"
Ungeheuer lieb - Band 1,"Kaiblinger, Sonja"
Dork diaries - Nikkis perfektes erstes Date - Band 6,"Russell, Rachel Renée"
Dork diaries - Nikkis geheimes Tagebuch - Band 9,"Russell, Rachel Renée"
Das kleine Böse Buch - Spezial ! Spezial ! - Her mit deinen,"Myst, Magnus"
Das kleine Böse Buch - Monstermässig Fies - Band 6,"Myst, Magnus"
Die drei !!! - Einsatz im Kletterwald - Band 107,"Ambach, Jule"
Die drei! !!! - Rätsel der schwarzen Pferde,"Heger, Ann-Katrin"
Dork diares - Nikkis (nicht ganz so) beste Freundin - Band,"Russell, Rachel Renée"
Die drei ??? - Die Salztote,"Erlhoff, Kari"
Kiki legt los! - Die Hinterhof-Prinzessinnen,"Gehm, Franziska"
Percy Jackson - Der Kelch der Götter - Band 6,"Riordan, Rick"
Die drei ??? Kids - Football-Falle - Band 99,"Pfeiffer, Boris"
Die drei ??? Kids - Die Geisterpferde - Band 98,"Blanck, Ulf"
Die drei ??? Kids - Weltraumdetektive,"Blanck, Ulf"
"Beast Quest - Solak, Riesenhai aus der Tiefe - Band 67","Blade, Adam"
Magische Einhorngeschichten,"Hierteis, Eva"
Stadt der bösen Tiere - Die Rettung - Band 2,"Mayer, Gina"
Das Klugscheisserchen,"Kling, Marc-Uwe"
Globi im Museum,"Lips, Robert"
Rettung in den Bergen,"Hierteis, Eva"
Das geheimnisvolle Skateboard,"Petrowitz, Michael"
Leselöwen 1. Klasse - Drachenfreund gesucht!,"Stütze & Vorbach, Stütze &."
Spannende Detektivgeschichten zum mitraten,"Kiel, Anja"
Lesenacht im Klassenzimmer,"Taube, Anna"
Die drei !!! - Band 086 - Rätselhafter Raub,"Sol, Mira"
Die drei !!! - Band 085 - Ein Fall mit Herz und Huf,"Vogel, Kirsten"
Oska Pollock - Band 03 - Der Treubrüchige,"Plichota, Anne"
Oska Pollock - Band 01 - Die Unverhoffte,"Plichota, Anne"
Oska Pollock - Band 02 - Die Entschwundenen,"Plichota, Anne"
Mein Lotta-Leben - Band 16 - Das letzte Eichhorn,"Pantermüller, Alice"
Pssst! Unser Geheimnis - Klassenfahrt und Geisterkuss,"Brezina, Thomas"
Allein auf dem Meer,"Vick, Chris"
Pssst! Unser Geheimnis - Brillenschlange und,"Brezina, Thomas"
Pssst! Unser Geheimnis - Der unheimliche Verehrer,"Brezina, Thomas"
Pssst! Unser Geheimnis - Voll Verknallt!,"Brezina, Thomas"
Die drei ??? - Band 017 - und die gefährliche Erbschaft,"Arden, William"
Die drei ??? - Band 026 - und das Aztekenschwert,"Arden, William"
Die drei ??? - Band 034 - und der rote Pirat,"Arden, William"
Die drei ??? - Codename: Cobra,"Sonnleitner, Marco"
Die Knickerbocker-Bande - Band 058 - Der,"Brezina, Thomas"
Die Pfeffermiezen,"Schröder, Patricia"
"No Jungs! - Küsse, Krach, Walpurgisnacht","Brezina, Thomas"
Die Zeitdetektive - Band 5 - Geheimnis um,"Lenk, Fabian"
Die Zeitdetektive - Band 20 - Michelangelo und die,"Lenk, Fabian"
Papa Moll - Band 036 - im Campingfieber,"Pierig, Mirjam"
Globi - Band 092 - und Roger,"Koller, Boni"
Globi - Band 088 - und die Tiere im Zoo,"Glättli, Samuel"
Danzig - Zeiten des Sturms Bd. 2,"Sellnick, Hilke"
Winterglück und Nelkenduft,"Schilling, Emilia"
Ein ganzes Leben lang,"Walsh, Rosie"
The wrong girl,"Goldin, Megan"
Der Traum vom Fliegen,"Moser, Milena"
Die Liebe an miesen Tagen,"Arenz, Ewald"
Der Gesang der Wale 9.2,"Stewner, Tanya"
Die Tote im St. Moritzersee,"Gurt, Philipp"
"Große Träume, kleine Siege - Die Köchin (1)","Durst-Benning, Petra"
Die verheimlichte Tochter,"Lane, Soraya"
Bretonische Sehnsucht,"Bannalec, Jean-Luc"
Bevor du gehst,"Barns, Anne"
Das Unrecht,"Sandberg, Ellen"
Der Wind kennt meinen Namen,"Allende, Isabel"
Fliegende Ärzte - Schicksal unter roter Sonne,"Haran, Elizabeth"
Das Geheimnis der Glasmacherin,"Chevalier, Tracy"
Hildur – Der Schatten des Nordlichts,"Rämö, Satu"
Die Frau im Eishaus,"Ohlsson, Kristina"
Die Frauen jenseits des Flusses,"Hannah, Kristin"
Bevor wir uns vergessen,"Abécassis, Éliette"
Akikos stilles Glück,"Sendker, Jan-Philipp"
Pi mal Daumen,"Bronsky, Alina"
Der lange Schatten,"Fremlin, Celia"
Das Mädchen und der Verrat,"Musso, Guillaume"
Willkommen auf Tuga,"Segal, Francesca"
Nichts ruht für immer,"Coben, Harlan"
Notizen zu einer Hinrichtung,"Kukafka, Danya"
Im Unterholz,"Strömberg, Sara"
Wildhonig,"Picoult, Jodi"
Wie wir waren,"Duken, Heike"
Appenzeller Abrechnung,"Käser, Christian Johannes"
Windstärke 17 (2),"Wahl, Caroline"
Der Kojote,"Child, Lee"
Die Villa der Architektin,"Mazzucco, Melania G."
Altern,"Heidenreich, Elke"
KRYO – Die Verfehlung,"Ivanov, Petra"
Bruch - durch finstere Zeiten (3),"Goldammer, Frank"
Unsere Zeit der Wunder,"Sparks, Nicholas"
Todesspur,"Gruber, Andreas"
Traum vom besseren Leben - Die Frauen vom See,"Hauptmann, Gaby"
TKKG Junior - Band 23 - Heiße Spur im Nebelhafen,"Schreuder, Benjamin"
Das kleine Gespenst,"Preußler, Otfried"
Schleim am Bein!,"Habersack, Charlotte"
Zauberhafte Gute-Nacht-Geschichten,"Moser, Erwin"
Die Monsterschule,"Renger, Nikolai"
Hella Pfefferkessel - Band 1,"Sabbag, Britta"
Der Zauberschüler - Band 2 - Im Bann des,"Taube, Anna"
Der Zauberschüler - Band 5 - Im Kerker der Hexenburg,"Taube, Anna"
Die drei !!! - Tatort Katzen Cafe,"Heger, Ann-Katrin"
Die drei !!! - Ein Fall im Skate-Park,"Ambach, Jule"
Die Bande vom Lande - Band 1 - Aufruhr im Stall,"Luff, Nathan"
