title,author
Blossom,Amelia Cadan
"Andere Länder, andere Küsse",Hortense Ullrich
Sternenschimmer,Kim Winter
Vision,Ana Alonso
Zeiten der Sehnsucht,Carmen Bellmonte
Zeiten des Wandels,Carmen Bellmonte
"Wie die Saat, so die Ernte",Donna Leon
Der Feind,Christine Brand
Atlas - Die Geschichte von Pa Salt,Lucinda Riley
Ever since - I need you,Kennedy Elle
Madame le Commissaire und die Villa der Frauen,Pierre Martin
Lajos und der Weltenbaum,Andrea Schneeberger
Das Kind in den Wellen,Michel Bussi
"Tiefes, dunkles Blau",Seraina Kobler
Nachtschein,Seraina Kobler
Santo Fiore - Band 3 -,Antonia Riepp
Troubadour,Martin Walker
Mord im Bernina Express,Philipp Gurt
Bretonischer Ruhm,Jean-Luc Bannalec
Mörderfinder – Mit den Augen des Opfers,Arno Strobel
Fliegende Ärzte - Aufbruch ins Outback,Elizabeth Haran
Der Bruder,Christine Brand
Blind,Christine Brand
Mörderland (4),Kim Faber
Blutland (3),Kim Faber
Todland (2),Kim Faber
Dunkle Verbindungen,Gil Ribeiro
Zeiten der Versöhnung,Carmen Bellmonte
Pfoten vom Tisch!,Hape Kerkeling
"Zerbrich uns, nicht",Laura Kneidl
"Vergiss uns, nicht",Laura Kneidl
6 Tote,Michael Bennett
Paw Patrol - Die Fellfreunde auf Dino-Mission!,Nora De Lon
Bibi Blocksberg - Das wilde Schlittenrennen,Stephan Gürtler
Globi - Bans 97 - Globis neue Abenteuer im,Jürg Lendenmann
Die drei ??? Kids - Band 097 - Die Fragezeichen-Falle,Boris Pfeiffer
Die drei ??? Kids - Band 096 - Der Schrottkönig,Ulf Blanck
1000 Gefahren Junior - Ein tierisch guter Plan,Fabian Lenk
1000 Gefahren Junior - Chaos beim Korallenfest,Fabian Lenk
Die drei !!! - Bücherhelden - Tatort Baumhaus,Jule Ambach
Die 3 !!! - Bücherhelden - Rettet die Einhörner!,Jule Ambach
Der Monsterjäger-Club – Gruselparty in der,THiLO
Die 3 ??? Kids - Feuerwehr Alarm,Ulf Blanck
Bibi und Tina - Fohlen vermisst!,Dorothea Flechsig
Sternenschweif - Bücherhelden - Der geheime See,Linda Chapman
Petronella Apfelmus - Schneeballschlacht und,Sabine Städing
1000 Gefahren Junior - Der Fluch der bösen Fee,Fabian Lenk
Papa Moll - Band 36 - im Campingfieber,Mirjam Pierig
Der mutigste Wikinger der Welt,Fabian Lenk
Willkommen auf Ponyhof Apfelblüte,Pippa Young
Eine ponystarke Freundschaft,Sabine Giebken
Globine - Band 8 - und der Heissluftballon,Samuel Glättli
Fünf Freunde Junior - Unser Timmy ist der Beste,Enid Blyton
"Fünf Freunde Junior - Timmy, der Meisterdetektiv",Enid Blyton
Fünf Freunde Junior - Das Geburtstags-Abenteuer,Enid Blyton
LEGO® NINJAGO® – Die Magie der neuen Welt,
TKKG Junior - vergifteter Wald,Christine Haas
TKKG Junior - Geisterspuk im Internat,Kirsten Vogel
Heartstopper - Boy trifft Boy,Alice Oseman
Heartstopper Volume 2,Alice Oseman
Loveless,Alice Oseman
Solitaire,Alice Oseman
Creepy Chronicles 1 – Bloß nicht den Kopf verlieren!,Sergio Dudli
"Creepy Chronicles – Vorsicht, Halsabschneider!",Sergio Dudli
Dragon Ninjas - Der Drache des Wassers,Michael Petrowitz
Die drei ??? - Drehbuch der Täuschung,Hendrik Buchna
Rocky Beach Crimes - Mord unter Palmen,Evelyn Boyd
Rocky Beach Crime -Tödliche Törtchen,Kari Erlhoff
Rocky Beach Crime - Eiskalter Rausch,Evelyn Boyd
Die drei !!! - Gefahr im Smart Home,Kari Erlhoff
ONE OF US IS BACK,Karen M. McManus
Here with me,Samantha Young
Two Lives to Rise (Breaking Waves 2),Kristina Moninger
One Second to Love - breaking waves,Kristina Moninger
"Flowers & Bones, Band 1: Tag der Seelen (Limitierte",Sandra Grauer
Leselöwe - Geschichten für mutige Jungs,
Leserabe - En Fall für den t-Rex,Martin Klein
Der Trip – Du hast dich frei gefühlt. Bis er dich fand.,Arno Strobel
Böses Licht,Ursula Poznanski
Wagner,Gustaf Skördeman
Das Therapiezimmer,Aimee Molloy
Feuer auf den Bergen,Romina Casagrande
Das Glück im Sternbild Zebra,Antoine Laurain
Fridas Köchin,Florencia Etcheves
Abschied auf Italienisch,Andrea Bonetto
Ihr zweiter Tod,Sandra Brown
"Der Satsuma-Komplex oder Der Tag, an dem Gary zum",Bob Mortimer
Sankt Galler Spitzen,Luca DiPorreta
Die Frauen von Capri - im blauen Meer der Tage (1),Antonia Riepp
Die Uhrmacherin - Im Sturm der Zeit (1),Claudia Dahinden
Die letzte Nacht,Karin Slaughter
Der Sündenbock (25),Lee Child
Verderben,Karin Smirnoff
KRYO – Die Verheißung (1),Petra Ivanov
Bruch - ein dunkler Ort,Frank Goldammer
One of the Girls,Lucy Clarke
Als Großmutter im Regen tanzte,Trude Teige
Tochter des Marschlands,Virginia Hartman
Alma und Zina,Doris Walser
A slow fire burning,Paula Hawkins
Fräulein vom Amt - Der Tote im Kurhaus,Charlotte Blum
Im Glanz der Macht,Caren Benedikt
It starts with us – Nur noch einmal und für immer,Colleen Hoover
Die verlorene Tochter,Soraya Lane
Das Feuer im Bootshaus,Kristina Ohlsson
"Die Köchin - Alte Hoffnung, neue Wege (3)",Petra Durst-Benning
Heimwärts,Kate Morton
Nachts erzähle ich dir alles,Anika Landsteiner
Das Licht zwischen den Schatten,Michaela Beck
NACHT,Yrsa Sigurardttir
Vatermal,Necati Öziri
Die spürst du nicht,Daniel Glattauer
22 Bahnen,Caroline Wahl
Die Formel der Hoffnung,Lynn Cullen
Das Haus,Monika Maron
Lighthouse Bookshop,Sharon Gosling
Die Nacht der Zugvögel,Christy Lefteri
Yoga Town,Daniel Speck
Die Löffelliste,Blanca Imboden
Nebelblau,Tove Alsterdal
Eine Familie in Berlin - Ursula und die Farben der,Ulrike Renk
Düstergrab (6),Romy Fölck
"Nur eine Lüge – Zwei Familien, eine tödliche Verbindung",Malin Stehn
Das Chaos eines Augenblicks,Becky Hunter
Papierkinder,Julia Kröhn
Unheilvolle Provence,Pierre Lagrange
Das Gästezimmer,Clémence Michallon
Witwenwald (2),Anna Jansson
Zwischen Welten,Juli Zeh
Stranded - die Insel,Sarah Goodwin
Tief im Schatten,Viveca Sten
Das Glück hat seine Zeit,Aybmi Adéby
Nur für dein Leben,Harlan Coben
Lake Paradise – Ein Ort für Träume,Manuela Inusa
Das Leuchten der Blätter,Patricia Koelle
Sonnenblüte - Band 3,Nora Roberts
Apfelmädchen (1),Tina N. Martin
Scheintod,Louise Boije af Gennäs
Feuerrache,Louise Boije af Gennäs
Todesstrich,Christine Brand
Rachesommer 1,Andreas Gruber
Rachefrühling (4),Andreas Gruber
Rachewinter,Andreas Gruber
Racheherbst 2,Andreas Gruber
Gregs Tageguch: -Band 005- Geht’s noch?,Jeff Kinney
Mein Lotta-Leben - Band 16 - Das letzte Eichhorn,Alice Pantermüller
Mein Lotta-Leben - Band 07 - und täglich grüßt der,Alice Pantermüller
Was zur Hölle?!,Patrick Wirbeleit
Hexe Lilli - und der Elfenzauber,Knister
Hexe Lilli - und der magische Tierzauber,Knister
Petronella Apfelmus - Burggespenst und Hexensümpfe,Sabine Städing
Gregs Tagebuch -Band 18- Kein Plan von nix,Jeff Kinney
Die Uhrmacherin - Schicksalsstunden (2),Claudia Dahinden
Escape Room Adventskalender. Die Lebkuchenspur,Eva Eich
Alles vom Räuber Hotzenplotz,
Walter Däng Klax Brumm,Selina Krause
There With You - Band 2,Samantha Young
Leselöwen 1. Klasse - Ein Detektiv für alle Fälle,Christina Foshag
Jakob von Gunten,Robert Walser
Lost in Fuseta,Gil Ribeiro
Der stille Vogel,Peter Mohlin
Die vermisste Tochter,Soraya Lane
Spur der Schatten,Gil Ribeiro
Alea Aquarius - Der Gesang der Wale,Tanya Stewner
Schatten; Der Pakt,Timo Parvela
Das Magische Baumhaus junior - Gefahr für das,Mary Pope Osborne
Das Magische Baumhaus junior - Das Geheimnis der,Mary Pope Osborne
Das magische Baumhaus junior - suche nach dem,Mary Pope Osborne
Das magische Baumhaus junior - Die rätselhafte Mumie,Mary Pope Osborne
Die drei ??? Kids - Einarmige Banditen,Ulf Blanck
Das Haus des Schicksals (3),Ladina Bordoli
Spirit Animals - Band 007 - Der Zauber befreit,Marie Lu
If this gets out,Sophie Gonzales
Monster,Nele Neuhaus
Mädchenfeuer,Anna Jansson
Gewittermann,Tina N. Martin
Die Entführung,John Grisham
Geiger,Gustaf Skördeman
Niniago- Die Meister der dunklen Magie,Greg Farshtey
Das Portal,Timo Parvela
Eine Familie in Berlin - Ulla und die Wege der Liebe (3),Ulrike Renk
The Ruby Circle - Band 2 - All unsere Lügen,Jana Hoch
Never be my enemy - Band 2,Kate Corell
Mondblüte (1),Nora Roberts
Wunderkind,Karin Smirnoff
Mein Bruder,Karin Smirnoff
Azzurro mortale,Andrea Bonetto
Yours truly,Abby Jimenez
Kaiserwald,Anja Jonuleit
Neunzehn Stufen,Millie Bobby Brown
Die Spiele,Stephan Thome
Bruch - In eisigen Nächten,Frank Goldammer
Der Ausflug - Nur einer kehrt zurück,Ulf Kvensler
Tod schwarze Nacht,Jules Gray
Oxen. Pilgrim,Jens Henrik Jensen
Stummer Schrei (1),Arne Dahl
Krummes Holz,Julja Linhof
Annas Lied,Benjamin Koppel
Alles im Grünen oder Wie ich die Kette der,Filiz Penzkofer
Der Pakt der Frauen,Julia Kröhn
"Was geht, Annegret?",Franka Bloom
Season Sisters – Frühlingsgeheimnisse,Anna Helford
Zeit der Schwestern,Tanja Huthmacher
Späte Ernte,Nicole Wellemin
When in Rome,Sarah Adams
Danzig - Tage des Aufbruchs Bd. 1,Hilke Sellnick
Wären wir Vögel am Himmel,Erin Litteken
Das Resort,Sarah Goodwin
Hildur – die Spur im Fjord,Satu Rämö
Mörderfinder – Stimme der Angst,Arno Strobel
Nostalgia Siciliana,Patrizia Di Stefano
Tödlicher Duft,René Anour
KRYO – Die Versuchung,Petra Ivanov
Eine Fingerkuppe Freiheit,Thomas Zwerina
Die Entflammten,Simone Meier
Die Zeit im Sommerlicht,Ann-Helén Laestadius
Wie Inseln im Licht,Franziska Gänsler
Mayfair House,Alex Hay
Spur der Finsternis,Nora Roberts
Spiel auf Leben und Tod,Charlotte Blum
Blutsbande,Nicci French
Die Burg,Ursula Poznanski
Verraten,Jussi Adler-Olsen
Hildur – Das Grab im Eis,Satu Rämö
Die Stickerin,Margrit Schriber
Blinde Tunnel,Tove Alsterdal
Puppenblut (3),Anna Jansson
Eine Familie in Berlin - Fine und die Zeit der Veränderung,Ulrike Renk
Vermisst - Der Fall Anna,Christine Brand
Bündnerfleisch,Philipp Gurt
Bündner Irrlichter (1),Philipp Gurt
Flowers and Bones - Kuss der Catrina,Sandra Grauer
How to make friends with the dark,Kathleen Glasgow
You'd be Home Now,Kathleen Glasgow
Golden Horses - Ein Seelenpferd für immer,Lauren Brooke
Golden Horses - Gemeinsam dem Horizont entgegen,Lauren Brooke
Golden Horses - Freundschaft im Herzen,Lauren Brooke
Dark Sigils - Wie die Dunkelheit befiehlt,Anna Benning
Dark Sigils – Wen das Schicksal betrügt,Anna Benning
Always You,Samantha Young
Three Tides to Stay,Kristina Moninger
"Tauron, Hufe des Zorns",Adam Blade
Kiki legt los!,Franziska Gehm
Die drei ??? Kids - Tatort Skater-Park - Band 84,Ulf Blanck
Mein dicker fetter Zombie-Goldfisch,Mo O'Hara
Professor Plumbums Bleistift - Mumien-Alarm!,Nina Hundertschnee
"Hilfe, meine Lehrerin ist ein Gorilla",Meike Haas
Die drei !!! - Das Konfetti-Komplott -Band 82,Maja von Vogel
Wo geht der Astronaut aufs Klo?,Petra Maria Schmitt
Der kleine Siebenschläfer - Ein Rucksack voller,Sabine Bohlmann
Ein Jahr mit Maus und Eichhorn,Kristina Andres
Mein Lotta Leben - Band 20 - Immer dem Panda nach,Alice Pantermüller
Mein Lotta Leben - Band 19 - Hier taucht der Papagei,Alice Pantermüller
Ungeheuer lieb - Band 1,Sonja Kaiblinger
Dork diaries - Nikkis perfektes erstes Date - Band 6,Rachel Renée Russell
Dork diaries - Nikkis geheimes Tagebuch - Band 9,Rachel Renée Russell
Das kleine Böse Buch - Spezial ! Spezial ! - Her mit deinen,Magnus Myst
Das kleine Böse Buch - Monstermässig Fies - Band 6,Magnus Myst
Die drei !!! - Einsatz im Kletterwald - Band 107,Jule Ambach
Die drei! !!! - Rätsel der schwarzen Pferde,Ann-Katrin Heger
Dork diares - Nikkis (nicht ganz so) beste Freundin - Band,Rachel Renée Russell
Die drei ??? - Die Salztote,Kari Erlhoff
Kiki legt los! - Die Hinterhof-Prinzessinnen,Franziska Gehm
Percy Jackson - Der Kelch der Götter - Band 6,Rick Riordan
Die drei ??? Kids - Football-Falle - Band 99,Boris Pfeiffer
Die drei ??? Kids - Die Geisterpferde - Band 98,Ulf Blanck
Die drei ??? Kids - Weltraumdetektive,Ulf Blanck
"Beast Quest - Solak, Riesenhai aus der Tiefe - Band 67",Adam Blade
Magische Einhorngeschichten,Eva Hierteis
Stadt der bösen Tiere - Die Rettung - Band 2,Gina Mayer
Das Klugscheisserchen,Marc-Uwe Kling
Globi im Museum,Robert Lips
Rettung in den Bergen,Eva Hierteis
Das geheimnisvolle Skateboard,Michael Petrowitz
Leselöwen 1. Klasse - Drachenfreund gesucht!,Stütze &. Stütze & Vorbach
Spannende Detektivgeschichten zum mitraten,Anja Kiel
Lesenacht im Klassenzimmer,Anna Taube
Die drei !!! - Band 086 - Rätselhafter Raub,Mira Sol
Die drei !!! - Band 085 - Ein Fall mit Herz und Huf,Kirsten Vogel
Oska Pollock - Band 03 - Der Treubrüchige,Anne Plichota
Oska Pollock - Band 01 - Die Unverhoffte,Anne Plichota
Oska Pollock - Band 02 - Die Entschwundenen,Anne Plichota
Mein Lotta-Leben - Band 16 - Das letzte Eichhorn,Alice Pantermüller
Pssst! Unser Geheimnis - Klassenfahrt und Geisterkuss,Thomas Brezina
Allein auf dem Meer,Chris Vick
Pssst! Unser Geheimnis - Brillenschlange und,Thomas Brezina
Pssst! Unser Geheimnis - Der unheimliche Verehrer,Thomas Brezina
Pssst! Unser Geheimnis - Voll Verknallt!,Thomas Brezina
Die drei ??? - Band 017 - und die gefährliche Erbschaft,William Arden
Die drei ??? - Band 026 - und das Aztekenschwert,William Arden
Die drei ??? - Band 034 - und der rote Pirat,William Arden
Die drei ??? - Codename: Cobra,Marco Sonnleitner
Die Knickerbocker-Bande - Band 058 - Der,Thomas Brezina
Die Pfeffermiezen,Patricia Schröder
"No Jungs! - Küsse, Krach, Walpurgisnacht",Thomas Brezina
Die Zeitdetektive - Band 5 - Geheimnis um,Fabian Lenk
Die Zeitdetektive - Band 20 - Michelangelo und die,Fabian Lenk
Papa Moll - Band 036 - im Campingfieber,Mirjam Pierig
Globi - Band 092 - und Roger,Boni Koller
Globi - Band 088 - und die Tiere im Zoo,Samuel Glättli
Danzig - Zeiten des Sturms Bd. 2,Hilke Sellnick
Winterglück und Nelkenduft,Emilia Schilling
Ein ganzes Leben lang,Rosie Walsh
The wrong girl,Megan Goldin
Der Traum vom Fliegen,Milena Moser
Der Gesang der Wale 9.2,Tanya Stewner
Die Tote im St. Moritzersee,Philipp Gurt
"Große Träume, kleine Siege - Die Köchin (1)",Petra Durst-Benning
Die verheimlichte Tochter,Soraya Lane
Bretonische Sehnsucht,Jean-Luc Bannalec
Bevor du gehst,Anne Barns
Das Unrecht,Ellen Sandberg
Fliegende Ärzte - Schicksal unter roter Sonne,Elizabeth Haran
Hildur – Der Schatten des Nordlichts,Satu Rämö
Die Frau im Eishaus,Kristina Ohlsson
Bevor wir uns vergessen,Éliette Abécassis
Akikos stilles Glück,Jan-Philipp Sendker
Pi mal Daumen,Alina Bronsky
Der lange Schatten,Celia Fremlin
Das Mädchen und der Verrat,Guillaume Musso
Willkommen auf Tuga,Francesca Segal
Nichts ruht für immer,Harlan Coben
Im Unterholz,Sara Strömberg
Wildhonig,Jodi Picoult
Wie wir waren,Heike Duken
Appenzeller Abrechnung,Christian Johannes Käser
Windstärke 17 (2),Caroline Wahl
Der Kojote,Lee Child
Die Villa der Architektin,Melania G. Mazzucco
Altern,Elke Heidenreich
KRYO – Die Verfehlung,Petra Ivanov
Bruch - durch finstere Zeiten (3),Frank Goldammer
Unsere Zeit der Wunder,Nicholas Sparks
Todesspur,Andreas Gruber
TKKG Junior - Band 23 - Heiße Spur im Nebelhafen,Benjamin Schreuder
Das kleine Gespenst,Otfried Preußler
Schleim am Bein!,Charlotte Habersack
Die Monsterschule,Nikolai Renger
Hella Pfefferkessel - Band 1,Britta Sabbag
Der Zauberschüler - Band 2 - Im Bann des,Anna Taube
Der Zauberschüler - Band 5 - Im Kerker der Hexenburg,Anna Taube
Die drei !!! - Tatort Katzen Cafe,Ann-Katrin Heger
Die drei !!! - Ein Fall im Skate-Park,Jule Ambach
Die Bande vom Lande - Band 1 - Aufruhr im Stall,Nathan Luff
Die wilden Freunde - wo ist Oskar?,André Marx
Die wilden Freunde - Abenteuer unter der Stadt,André Marx
Die Bande vom Lande - Band 3 - Ein ausgefuchster Plan,Nathan Luff
Mina Wirbelfee - Band 2 - und der böse Rolf,Alexandra Helm
Die tollste Fußballmannschaft der Welt und der,Irene Margil
Der letzte Feuerfalke - Band 4 - und der geheimnisvolle,Katrina Charman
Der letzte Feuerfalke - Band 6 - und die dunkle Magie,Katrina Charman
Der letzte Feuerfalke - Band 5 - und das Schattenland,Katrina Charman
Die Bande vom Lande - Band 2 - Ein Bulle sieht rot,Nathan Luff
Wildpferde - mutig und frei - Band 4 - Der,Sabine Giebken
Wildpferde - Mutig und Frei - Band 1 - Lunas großes,Sabine Giebken
Wildpferde - Mutig und frei -Band 3 - Flucht in die Berge,Sabine Giebken
Wildpferde - mutig und frei - Band 2 - Im Tal der,Sabine Giebken
LEGO® NINJAGO® – Sieg über Monster und Drachen,
LEGO® NINJAGO® – Sieg über Monster und Drachen,
Mina Wirbelfee,Zoe Magdalena
Der Zauberschüler - Band 6 - Feuer über dem,Anna Taube
TKKG Junior - Band 24 - Ermittlung bei voller Fahrt,Christine Haas
"Dragon Girls - Naomi, der Regenbogendrache",Maddy Mara
"Dragon Girls - Willa, der Silberdrache - Band 2",Maddy Mara
"Dragon Girls - Azmina, der Golddrache - Band 1",Maddy Mara
"Red, der Club der Magischen Kinder - Band 2 -",Sonja Kaiblinger
"Red, der Club der Magischen Kinder - Band 3 - Die",Sonja Kaiblinger
Papa Moll - Band 37 - und das alte Hotel,Rolf Meier
Globine baut eine Bibliothek,Samuel Glättli
Abwärts ins Abenteuer,Fee Krämer
Klettern,Keith Gray
Die 95. Minute,Will Gmehling
Ein Mädchen namens Willow - Band 2 - Waldgeflüster,Sabine Bohlmann
Ein Mädchen Namens Willow - Band 3 -Flügelrauschen,Sabine Bohlmann
Ein Mädchen namens Willow - Band 1,Sabine Bohlmann
Worst Week Ever - Band 1 - Montag,Matt Cosgrove
Worst Week Ever - Band 2 - Dienstag,Matt Cosgrove
Tom Gates - Band 2 - Eins-a-Ausreden (und anderes,Liz Pichon
Tom Gates - Band 21 - 5 Sterne (alle für mich),Liz Pichon
"Red, der Club der Magischen Kinder - Band 1 - Alles im",Sonja Kaiblinger
Meisterdetektiv Sherlock Bones - Band 3 - Der,Tim Collins
Meisterdetektiv Sherlock Bones - Band 2 - Die verfluchte,Tim Collins
Meisterdetektiv Sherlock Bone - Band 1 - die Jagd nach,Tim Collins
PS: Du bist immer für mich da!,Natalie Buchholz
Dork Diaries - Band 15 - Nikkis (nicht ganz so) vornehmes,Rachel Renée Russell
Das kleine Böse Buch - Band 7 - Unvorstellbar schrecklich,Magnus Myst
Das Böse Buch - Band 1,Magnus Myst
Die drei ??? Der blutrote Kondor,Kari Erlhoff
Die drei !!! Theater der Vampire,Ann-Katrin Heger
Immer wieder Jane,Jenn Bennett
Gras unter meinen Füßen,Kimberly Brubaker Bradley
Farbenrauschen - Band 2,Kyra Groh
Zeilenflüstern - Band 1,Kyra Groh
"Zuhause ist, wohin mein Herz mich führt",Laura Taylor Namey
The Monet Family – Band 1 -Shine Bright Like a Treasure,Weronika Anna Marczak
Boys of Tommen - Band 1 - Binding 13,Chloe Walsh
Boys of Tommen - Band 2 - Keeping 13,Chloe Walsh
Boys of Tommen Band 3 - Saving 6,Chloe Walsh
Der Donnerstagsmordclub,Richard Osman
Nacht in Damaskus,Shukri Al Rayyan
Das Kalendermädchen,Sebastian Fitzek
Beast quest - Torgor - Band 13,Adam Blade
Gregs Tagebuch Band 19 - So ein Schlamassel,Jeff Kinney
Pssst! Unser Geheimnis - Band 008 - Immer diese Eltern,Thomas Brezina
The ruby circle - Band 2 - all unsere Wahrheiten,Jana Hoch
Die drei ??? Kids Mission Maulwurf,Ulf Blanck
Die drei ??? Kids- Band 18 -Mission Maulwurf,Ulf Blanck
Die drei ??? Band 10- Spuk in Rocky Beach,Ulf Blanck
Die drei ??? Kids - Piraten in Rocky Beach,Ulf Blanck
Die drei ??? -Schräge Vögel,Ulf Blanck
Die drei ??? Kids - Band 20 - Die Schmugglerinsel,Ulf Blanck
Die dei ??? Kids - Band 8 - Nacht unter Wölfen,Ulf Blanck
Die drei ??? Kids - Band14 -Gefahr aus dem All,Ulf Blanck
Die drei ??? Kids - Band 15 - Die geheime Galaxie,Boris Pfeiffer
Harry Potter und die Kammer des Schreckens (Harry,J.K. Rowling
Das Dorf; Verloren in der Finsternis - Band 6,Karl Olsberg
Die drei ??? Kids - Tatort Wildnis,Ulf Blanck
"Für die Kämpfer, für die Verrückten",Daniele Mencarelli
Rosa,Anne Cathrine Bomann
So ist das nie passiert,Sarah Easter Collins
Monsterfalle,Ulrike Leistenschneider
Gruselgeschichten,Jana Frey
Pinocchio,Patricia Schröder
Die verborgene Tochter,Soraya Lane
Season Sisters - Sommerstürme,Anna Helford
Season Sisters - Herbstschatten,Anna Helford
Winterhoffnung,Anna Helford
Die Anatomie der Einsamkeit,Louise Pelt
Die Freiheit der Puppen,Federica de Cesco
